Date,Price,% Growth
2004-08-16,5.8788,0.0
2004-08-17,5.8835,0.0007994828876640988
2004-08-18,5.8835,0.0007994828876640988
2004-08-19,5.8929,0.0023984486629924475
2004-08-20,5.9023,0.003997414438320797
2004-08-23,5.9023,0.003997414438320797
2004-08-24,6.1045,0.038392188882084746
2004-08-25,6.1139,0.03999115465741309
2004-08-26,6.2926,0.0703885146628564
2004-08-27,6.3256,0.07600190515071097
2004-08-30,6.3397,0.07840035381370342
2004-08-31,6.4902,0.10400081649316183
2004-09-01,6.4196,0.091991562903994
2004-09-02,6.4855,0.10320133360549773
2004-09-03,6.4196,0.091991562903994
2004-09-07,6.4902,0.10400081649316183
2004-09-08,6.4196,0.091991562903994
2004-09-09,6.3444,0.07919983670136767
2004-09-10,6.3961,0.0879941484656732
2004-09-13,6.5002,0.10570184391372396
2004-09-14,6.4054,0.08957610396679598
2004-09-15,6.3295,0.07666530584473027
2004-09-16,6.32,0.07504932979519634
2004-09-17,6.467,0.10005443287745792
2004-09-20,6.3295,0.07666530584473027
2004-09-21,6.3864,0.08634415186772812
2004-09-22,6.4006,0.08875961080492614
2004-09-23,6.3011,0.07183438797033406
2004-09-24,6.4006,0.08875961080492614
2004-09-27,6.1873,0.05247669592433822
2004-09-28,6.1209,0.04118187385180645
2004-09-29,6.1067,0.03876641491460842
2004-09-30,6.045,0.028271075729740747
2004-10-01,6.1636,0.04844526093760627
2004-10-04,6.1351,0.04359733278900463
2004-10-05,6.0972,0.03715043886507449
2004-10-06,6.211,0.056508130911070334
2004-10-07,6.173,0.05004422671293462
2004-10-08,6.2679,0.06618697693406818
2004-10-11,6.211,0.056508130911070334
2004-10-12,6.211,0.056508130911070334
2004-10-13,6.1446,0.045213308838538406
2004-10-14,6.192,0.05327617881200247
2004-10-15,6.1541,0.04682928488807234
2004-10-18,6.2205,0.058124106960604265
2004-10-19,6.1873,0.05247669592433822
2004-10-20,6.211,0.056508130911070334
2004-10-21,6.3437,0.0790807647819283
2004-10-22,6.3058,0.07263387085799816
2004-10-25,6.3058,0.07263387085799816
2004-10-26,6.4243,0.0927910457916581
2004-10-27,6.5903,0.12102810097298769
2004-10-28,6.5998,0.12264407702252161
2004-10-29,6.5713,0.11779614887391983
2004-11-01,6.5144,0.10811730285092198
2004-11-02,6.5713,0.11779614887391983
2004-11-03,6.5903,0.12102810097298769
2004-11-04,6.6377,0.1290909709464516
2004-11-05,6.6614,0.13312240593318372
2004-11-08,6.6614,0.13312240593318372
2004-11-09,6.6756,0.13553786487038175
2004-11-10,6.6993,0.1395692998571137
2004-11-11,6.7088,0.14118527590664762
2004-11-12,6.6851,0.13715384091991567
2004-11-15,6.8036,0.1573110158535756
2004-11-16,6.6851,0.13715384091991567
2004-11-17,6.7325,0.1452167108933796
2004-11-18,6.6614,0.13312240593318372
2004-11-19,6.6614,0.13312240593318372
2004-11-22,6.723,0.14360073484384567
2004-11-23,6.7041,0.14038579301898352
2004-11-24,6.6282,0.1274749948969177
2004-11-26,6.5903,0.12102810097298769
2004-11-29,6.6377,0.1290909709464516
2004-11-30,6.5903,0.12102810097298769
2004-12-01,6.6377,0.1290909709464516
2004-12-02,6.7325,0.1452167108933796
2004-12-03,6.8036,0.1573110158535756
2004-12-06,6.7088,0.14118527590664762
2004-12-07,6.6377,0.1290909709464516
2004-12-08,6.6614,0.13312240593318372
2004-12-09,6.627,0.12727087160645026
2004-12-10,6.5933,0.12153840919915632
2004-12-13,6.5981,0.12235490236102599
